Id,Needs_NSC_Review__c,NSC_Review_Reason__c,Index (for debugging)
003f400000xFjyrAAC,True,<Warning>Attending enrollment not confirmed by NSC: California College of the Arts (Sep 2020 start),a025G00000kxvTkQAI
003f400000KvxPqAAJ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvTjQAI
003f400001Xsrp0AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvTiQAI
003f40000169hsiAAA,True,<Warning>Attending enrollment not confirmed by NSC: Carrington College California-San Jose (Sep 2020 start),a025G00000kxvThQAI
003f400001XsriGAAR,True,<Warning>Attending enrollment not confirmed by NSC: Sacramento City College (Aug 2020 start),a025G00000kxvTgQAI
003f400001XsriGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvTfQAI
003f400000TlTT0AAN,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvTeQAI
003f40000169hyRAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvTdQAI
003f400001XsroIAAR,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start),a025G00000kxvTcQAI
003f400001XsriLAAR,True,<Warning>Attending enrollment not confirmed by NSC: Washington State University (Aug 2020 start),a025G00000kxvTbQAI
003f400001XsrnAAAR,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Oct 2020 start),a025G00000kxvTaQAI
003f400001XsrhVAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvTZQAY
003f400001XsrnfAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvTYQAY
003f400001XsrhRAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvTXQAY
003f400000xFjyqAAC,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvTWQAY
003f400001XsrsxAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvTVQAY
003f400000KvxdUAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvTUQAY
003f400001XsrjHAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvTTQAY
003f400001XsrhMAAR,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvTSQAY
003f400001XsrwjAAB,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start),a025G00000kxvTRQAY
003f400000TlTOtAAN,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start),a025G00000kxvTQQAY
003f400001Xsrh8AAB,True,<Warning>Attending enrollment not confirmed by NSC: New York University (Sep 2020 start),a025G00000kxvTPQAY
003f400001XsrjVAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvTOQAY
003f400000KvxRXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvTNQAY
003f400001Xsrt9AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvTMQAY
003f400001XsrgzAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Monterey Bay (Aug 2020 start),a025G00000kxvTLQAY
003f400000KvxNMAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvTKQAY
003f400000xFjytAAC,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvTJQAY
003f400001XsroQAAR,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Pacific University (Sep 2020 start),a025G00000kxvTIQAY
003f400000KvxIrAAJ,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start),a025G00000kxvTHQAY
003f400001XsroOAAR,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Community College-South Campus (Sep 2020 start),a025G00000kxvTGQAY
003f400001XsrrmAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvTFQAY
003f400001XsrhxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvTDQAY
003f400001Xsrp7AAB,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start),a025G00000kxvTCQAY
003f400000KvxViAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvTBQAY
003f400001XsrvyAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start),a025G00000kxvTAQAY
003f400001XsrieAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvT9QAI
003f400001XsrsmAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start),a025G00000kxvT8QAI
003f400000KvxNXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvT7QAI
003f400000KvxUpAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Mission College (May 2020 start),a025G00000kxvT6QAI
003f400000KvxJcAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvT5QAI
003f400001XsriaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvT4QAI
003f400001XsrouAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvT3QAI
003f400001XsrnmAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Southern California (Aug 2020 start),a025G00000kxvT2QAI
003f400001XsrohAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Chico (Aug 2020 start),a025G00000kxvT0QAI
003f400001XsrphAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvSzQAI
003f400001XsrnvAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSyQAI
003f400001Xsrp2AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvSxQAI
003f40000169hvEAAQ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvSvQAI
003f400000KvxMQAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvSuQAI
003f400001XsrvZAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvStQAI
003f400001XsrjmAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvSsQAI
003f400001Xss1UAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start),a025G00000kxvSrQAI
003f400000KvxT5AAJ,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start),a025G00000kxvSqQAI
003f400001XsrjKAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvSpQAI
003f400001XsrnFAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSnQAI
003f40000169hyxAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvSlQAI
003f400001XsrqPAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start),a025G00000kxvSkQAI
003f400001XsrqTAAR,True,<Warning>Attending enrollment not confirmed by NSC: Wesleyan University (Aug 2020 start),a025G00000kxvSjQAI
003f400001XsrgqAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvSiQAI
003f400001XsrssAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvShQAI
003f400001XsrtRAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvSgQAI
003f400001XsrwFAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvSfQAI
003f400001XsrsAAAR,True,<Warning>Attending enrollment not confirmed by NSC: California Baptist University (Aug 2020 start),a025G00000kxvSeQAI
003f400001XsrxGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvSdQAI
003f400000KvxgGAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvScQAI
003f400000TlTLGAA3,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvSbQAI
003f400001XsrrNAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvSaQAI
003f400001XsrhCAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start),a025G00000kxvSZQAY
003f400000KvxgKAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start),a025G00000kxvSYQAY
003f400000KvxWBAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Bryant and Stratton College-Southtowns (Sep 2020 start),a025G00000kxvSWQAY
003f400001XsrqEAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvSVQAY
003f400000TlTR1AAN,True,<Warning>Attending enrollment not confirmed by NSC: Menlo College (Sep 2020 start),a025G00000kxvSUQAY
003f400001XsrsaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvSTQAY
003f400000TlTQKAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSSQAY
003f400001XsrpXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start),a025G00000kxvSRQAY
003f400000KvxNEAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvSQQAY
003f40000169hzRAAQ,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start),a025G00000kxvSPQAY
003f400000KvxJeAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Grand Canyon University (Sep 2020 start),a025G00000kxvSOQAY
003f400001XsrwxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Azusa Pacific University (Aug 2020 start),a025G00000kxvSNQAY
003f400000KvxWKAAZ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSMQAY
003f400001XsrwVAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvSLQAY
003f400001XsrnEAAR,True,<Warning>Attending enrollment not confirmed by NSC: The Evergreen State College (Sep 2020 start),a025G00000kxvSKQAY
003f400001XsroSAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvSJQAY
003f40000169hufAAA,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start),a025G00000kxvSIQAY
003f400000KvxdHAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvSHQAY
003f400000TlTLfAAN,True,<Warning>Attending enrollment not confirmed by NSC: Portland Community College (Sep 2020 start),a025G00000kxvSGQAY
003f40000169hshAAA,True,<Warning>Attending enrollment not confirmed by NSC: Carrington College California-San Jose (Sep 2020 start),a025G00000kxvSFQAY
003f400001XsrvUAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start),a025G00000kxvSEQAY
003f400001Xsrq1AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvSDQAY
003f400001XsrqqAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSCQAY
003f400000TlTQSAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvSBQAY
003f400000KvxX5AAJ,True,<Warning>Attending enrollment not confirmed by NSC: Linn-Benton Community College (Sep 2020 start),a025G00000kxvSAQAY
003f400001Xsrw5AAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start),a025G00000kxvS9QAI
003f40000169hxbAAA,True,<Warning>Attending enrollment not confirmed by NSC: Lane Community College (Sep 2020 start),a025G00000kxvS8QAI
003f40000169hw7AAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvS7QAI
003f400001XsrnJAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvS6QAI
003f400001XsrvgAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start),a025G00000kxvS5QAI
003f400001XsroyAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start),a025G00000kxvS3QAI
003f400001Xsrt5AAB,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Sep 2020 start),a025G00000kxvS2QAI
003f400000TlTMvAAN,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvS1QAI
003f400000TlTMvAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvS0QAI
003f400000TlTPcAAN,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvRzQAI
003f400001XsrrRAAR,True,<Warning>Attending enrollment not confirmed by NSC: California Lutheran University (Aug 2020 start),a025G00000kxvRyQAI
003f400001XsrsKAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start),a025G00000kxvRxQAI
003f400000TlTROAA3,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvRwQAI
003f400001XsrqdAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRvQAI
003f400001XsrjDAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvRuQAI
003f400001XsrnhAAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvRtQAI
003f400001XsrryAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvRsQAI
003f400001XsrinAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvRrQAI
003f400001XsroHAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Stanislaus (Aug 2020 start),a025G00000kxvRqQAI
003f400001XsrrSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Yale University (Aug 2020 start),a025G00000kxvRpQAI
003f400000KvxLMAAZ,True,<Warning>Attending enrollment not confirmed by NSC: University of La Verne (Sep 2020 start),a025G00000kxvRoQAI
003f40000169i0eAAA,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvRnQAI
003f40000169husAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvRmQAI
003f400000KvxLHAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Northwestern University (Sep 2020 start),a025G00000kxvRlQAI
003f400001XsrjAAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvRkQAI
003f400000TlTRUAA3,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvRjQAI
003f40000169hyoAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvRiQAI
003f400001XsroEAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start),a025G00000kxvRhQAI
003f400000KvxQQAAZ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRgQAI
003f400001Xsrs8AAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start),a025G00000kxvRfQAI
003f400001XsrsSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvReQAI
003f40000169hvaAAA,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Highline Community College (Sep 2020 start),a025G00000kxvRdQAI
003f400000KvyA3AAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvRcQAI
003f400001XsrvzAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRbQAI
003f400001Xsrw1AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvRaQAI
003f400001XsrnWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvRZQAY
003f400001XsrsZAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start),a025G00000kxvRYQAY
003f400000KvxV8AAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRXQAY
003f400001XsrhbAAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start),a025G00000kxvRWQAY
003f400001XsrsGAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvRVQAY
003f400001XsrjFAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvRUQAY
003f400001XsrhgAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvRTQAY
003f400001XsrxFAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvRSQAY
003f400001XsrjtAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvRRQAY
003f400000OdnFbAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRQQAY
003f400001XsrikAAB,True,<Warning>Attending enrollment not confirmed by NSC: Grand Canyon University (Sep 2020 start),a025G00000kxvRPQAY
003f40000169i05AAA,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvROQAY
003f400001XsrnCAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvRNQAY
003f400001XsrobAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvRMQAY
003f400001XsriQAAR,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Green River Community College (Sep 2020 start),a025G00000kxvRLQAY
003f400000TlTMwAAN,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvRKQAY
003f400001XsrgyAAB,True,<Warning>Attending enrollment not confirmed by NSC: Citrus College (Aug 2020 start),a025G00000kxvRIQAY
003f400001XsrtGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvRHQAY
003f400001XsrhpAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvRGQAY
003f400001XsrsOAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvRFQAY
003f400001Xsrj7AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvREQAY
003f400001XsrsqAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvRDQAY
003f400000KvxeBAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvRCQAY
003f400001XsroKAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvRAQAY
003f400000KvxfiAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvR9QAI
003f400001XsrhkAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State Polytechnic University-Pomona (Aug 2020 start),a025G00000kxvR8QAI
003f400001XsriNAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvR7QAI
003f400000KvxKGAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvR6QAI
003f400001XsrnwAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvR5QAI
003f400001XsrjoAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Denver (Sep 2020 start),a025G00000kxvR4QAI
003f400000Kvxd9AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvR3QAI
003f400000KvxScAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Cabrillo College (Aug 2020 start),a025G00000kxvR2QAI
003f400000KvxftAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvR1QAI
003f40000169hxHAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvR0QAI
003f40000169hxHAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQzQAI
003f400001XsrizAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Chico (Aug 2020 start),a025G00000kxvQyQAI
003f400001XsrrrAAB,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start),a025G00000kxvQxQAI
003f400001Xsrq3AAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQwQAI
003f40000169huvAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvQvQAI
003f400000TlTK1AAN,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvQuQAI
003f400001XsrjRAAR,True,<Warning>Attending enrollment not confirmed by NSC: Sacramento City College (Aug 2020 start),a025G00000kxvQtQAI
003f400001XsrjRAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvQsQAI
003f40000169i04AAA,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start),a025G00000kxvQrQAI
003f400001XsropAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQqQAI
003f400000TlTPlAAN,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQpQAI
003f400000TlTKSAA3,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQoQAI
003f400000TlTSpAAN,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start),a025G00000kxvQnQAI
003f400001XsroXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvQmQAI
003f400001XsrqAAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvQlQAI
003f400001XsrvtAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvQkQAI
003f40000169hvXAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Community College-Central Campus (Sep 2020 start),a025G00000kxvQjQAI
003f400001XsrqhAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvQiQAI
003f400000KvxSKAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQhQAI
003f400000KvxSXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvQgQAI
003f400001XsrhnAAB,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Highline Community College (Sep 2020 start),a025G00000kxvQfQAI
003f400001XsrxMAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvQeQAI
003f400001XsrqHAAR,True,<Warning>Attending enrollment not confirmed by NSC: Bellevue College (Sep 2020 start),a025G00000kxvQdQAI
003f400001XsrsXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start),a025G00000kxvQcQAI
003f400001XsrsrAAB,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start),a025G00000kxvQbQAI
003f400001XsroBAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvQaQAI
003f400001Xsrh0AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvQZQAY
003f40000169i2NAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start),a025G00000kxvQYQAY
003f400001XsrsDAAR,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start),a025G00000kxvQXQAY
003f400001XsrpfAAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start),a025G00000kxvQWQAY
003f400000TlTMqAAN,True,<Warning>Attending enrollment not confirmed by NSC: Santa Barbara City College (Aug 2020 start),a025G00000kxvQVQAY
003f400001Xsrt2AAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvQUQAY
003f400001Xsrp9AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvQTQAY
003f400001XsrhPAAR,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start),a025G00000kxvQSQAY
003f400000TlTLHAA3,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQRQAY
003f400001Xsrr9AAB,True,<Warning>Attending enrollment not confirmed by NSC: Mission College (May 2020 start),a025G00000kxvQQQAY
003f400001XsrilAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQOQAY
003f400001XsrnQAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvQNQAY
003f400000KvxSEAAZ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQMQAY
003f400001XsroZAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvQLQAY
003f400000KvxeDAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvQKQAY
